File Name,Positive Prompt,Negative Prompt,Aspect Ratio,Width (pixels),Height (pixels),Model Configurations
00042-3102977612.png,"ethereal fantasy concept art of  full body, walking pose, slow motion, (knight:1.2) female wearing multiple stitched layer (metal armor), (white silk cloak), (striped fabric:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (arabic temple background:1.2), (by Michelangelo)""",No negative prompt,0.6666666666666666,512,768,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 3102977612, Size: 512x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Retro Arcade, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00043-1273579466.png,"Abstract style 5. ""Book Cover Design: Health Icons and Python Logo with Cancer Research Insights, neon lighting, purple theme, HDR effects, DSLR shot | Title Style: modern | Subtitle Style: serif | Frame: Small frame included."" . Non-representational, colors and shapes, expression of feelings, imaginative, highly detailed","realistic, photographic, figurative, concrete, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1273579466, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Abstract, Version: v1.6.0"
00043-2374748193.png,"cinematic film still The image is a 3D rendering of a tiger breaking through a wall. The tiger is in mid-air, with its claws outstretched. The background is a living room, with a couch, coffee table, and television. A woman is sitting on the couch, watching the tiger in shock. The image is very realistic, and it seems as though the tiger is actually in the room.",No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2374748193, Size: 512x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00043-3102977613.png,"ethereal fantasy concept art of  full body, walking pose, slow motion, (knight:1.2) female wearing multiple stitched layer (metal armor), (white silk cloak), (striped fabric:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (arabic temple background:1.2), (by Michelangelo)""",No negative prompt,0.6666666666666666,512,768,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 3102977613, Size: 512x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Texture, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00044-2420693732.png,"Nautical-themed ""Full body, walking pose, slow motion, (barbarian:1.2) female wearing multiple stitched layer (leather armor), (white silk cloak), (fabric with intricate pattern:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long dark hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (By Michelangelo)""",No negative prompt,0.6666666666666666,512,768,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 2420693732, Size: 512x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Anime, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00044-3421362421.png,cinematic film still A Muslim girl wearing a long golden dress sits on a chair. The background says Qween and roses. The image is 3D and high resolution,No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3421362421, Size: 512x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00044-855075981.png,"Advertising poster style Book Cover Design: DNA Helix and Python Code: Combine a visually appealing DNA helix with snippets of Python code weaving through it, symbolizing the integration of AI and genetic research. Add cancer. | Lighting: Natural light | Color: Green theme | Effects: Bokeh effects | Camera: Mirrorless camera shot | Title Style: Modern | Subtitle Style: Uppercase | Frame: Small frame included | Cancer Types: Skin, Tumor, Brain, Breast | AI Elements: Artificial Intelligence, Neural Networks, Models. . Professional, modern, product-focused, commercial, eye-catching, highly detailed","noisy, blurry, amateurish, sloppy, unattractive, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 855075981, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Advertising, Version: v1.6.0"
00045-1444620322.png,"Advertising poster style Book Cover Design: Microscope and Circuit: Blend an image of a microscope with circuitry elements to represent the merging of technology and healthcare at a microscopic level. Add cancer. | Lighting: Studio lighting | Color: Blue theme | Effects: Glow effects | Camera: DSLR shot | Title Style: Minimalist | Subtitle Style: Serif | Frame: Small frame included | Cancer Types: Skin, Tumor, Brain, Breast | AI Elements: Artificial Intelligence, Neural Networks, Models. . Professional, modern, product-focused, commercial, eye-catching, highly detailed","noisy, blurry, amateurish, sloppy, unattractive, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1444620322, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Advertising, Version: v1.6.0"
00045-2420693733.png,"Nautical-themed ""Full body, walking pose, slow motion, (barbarian:1.2) female wearing multiple stitched layer (leather armor), (white silk cloak), (fabric with intricate pattern:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long dark hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (By Michelangelo)""",No negative prompt,0.6666666666666666,512,768,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 2420693733, Size: 512x768, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Origami, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00045-3421362422.png,cinematic film still A Muslim girl wearing a long golden dress sits on a chair. The background says Qween and roses. The image is 3D and high resolution,No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3421362422, Size: 512x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00046-1139410209.png,"cinematic film still ""Full body, walking pose, slow motion, (barbarian:1.2)(two female:1.3) wearing multiple stitched layer (leather armor), (white silk cloak), (fabric with intricate pattern:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long dark hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (By Michelangelo)""",No negative prompt,1.5,768,512,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 1139410209, Size: 768x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Fantasy Art, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00046-3421362423.png,cinematic film still A Muslim girl wearing a long golden dress sits on a chair. The background says Qween and roses. The image is 3D and high resolution,No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3421362423, Size: 512x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00046-3480405727.png,"Advertising poster style Book Cover Design: Human Silhouette and Data Waves: Show a simplified silhouette of a person with waves of data flowing through or around them, illustrating the data-driven nature of health research. Add cancer. | Lighting: Soft light | Color: Red theme | Effects: Light leak effects | Camera: Medium format camera shot | Title Style: Bold | Subtitle Style: Script | Frame: Small frame included | Cancer Types: Skin, Tumor, Brain, Breast | AI Elements: Artificial Intelligence, Neural Networks, Models. . Professional, modern, product-focused, commercial, eye-catching, highly detailed","noisy, blurry, amateurish, sloppy, unattractive, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3480405727, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Advertising, Version: v1.6.0"
00047-1139410210.png,"cinematic film still ""Full body, walking pose, slow motion, (barbarian:1.2)(two female:1.3) wearing multiple stitched layer (leather armor), (white silk cloak), (fabric with intricate pattern:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long dark hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (By Michelangelo)""",No negative prompt,1.5,768,512,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 1139410210, Size: 768x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Fighting Game, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00047-1393104940.png,"cinematic film still Book Cover Design: DNA Helix and Python Code: Combine a visually appealing DNA helix with snippets of Python code weaving through it, symbolizing the integration of AI and genetic research. Add cancer. | Lighting: Natural light | Color: Green theme | Effects: Bokeh effects | Camera: Mirrorless camera shot | Title Style: Modern | Subtitle Style: Uppercase | Frame: Small frame included | Cancer Types: Skin, Tumor, Brain, Breast | AI Elements: Artificial Intelligence, Neural Networks, Models. . shallow depth of field, vignette, highly detailed, high budget, bokeh, cinemascope, moody, epic, gorgeous, film grain, grainy","anime, cartoon, graphic, text, painting, crayon, graphite, abstract, glitch, deformed, mutated, ugly, disfigured, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1393104940, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00047-3421362424.png,cinematic film still A Muslim girl wearing a long golden dress sits on a chair. The background says Qween and roses. The image is 3D and high resolution,No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 3421362424, Size: 512x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00048-1139410211.png,"cinematic film still ""Full body, walking pose, slow motion, (barbarian:1.2)(two female:1.3) wearing multiple stitched layer (leather armor), (white silk cloak), (fabric with intricate pattern:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long dark hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (By Michelangelo)""",No negative prompt,1.5,768,512,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 1139410211, Size: 768x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Monochrome, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00048-2001082524.png,"cinematic film still create image for professional 3d model The image is a 3D rendering of a a beautiful monky  breaking through a wall. The tiger is in mid-air, with its claws outstretched. The background is a living room, with a couch, coffee table, and television. A woman is sitting on the couch, watching the tiger in shock. The image is very realistic, and it seems as though the tiger is actually in the room.",No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2001082524, Size: 512x512, Model hash: 4199bcdd14, Model: revAnimated_v122EOL, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00048-591758316.png,"cinematic film still Book Cover Design: Microscope and Circuit: Blend an image of a microscope with circuitry elements to represent the merging of technology and healthcare at a microscopic level. Add cancer. | Lighting: Studio lighting | Color: Blue theme | Effects: Glow effects | Camera: DSLR shot | Title Style: Minimalist | Subtitle Style: Serif | Frame: Small frame included | Cancer Types: Skin, Tumor, Brain, Breast | AI Elements: Artificial Intelligence, Neural Networks, Models. . shallow depth of field, vignette, highly detailed, high budget, bokeh, cinemascope, moody, epic, gorgeous, film grain, grainy","anime, cartoon, graphic, text, painting, crayon, graphite, abstract, glitch, deformed, mutated, ugly, disfigured, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 591758316, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00049-1139410212.png,"cinematic film still ""Full body, walking pose, slow motion, (barbarian:1.2)(two female:1.3) wearing multiple stitched layer (leather armor), (white silk cloak), (fabric with intricate pattern:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long dark hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (By Michelangelo)""",No negative prompt,1.5,768,512,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 1139410212, Size: 768x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Techwear Fashion, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00049-2001082525.png,"cinematic film still create image for professional 3d model The image is a 3D rendering of a a beautiful monky  breaking through a wall. The tiger is in mid-air, with its claws outstretched. The background is a living room, with a couch, coffee table, and television. A woman is sitting on the couch, watching the tiger in shock. The image is very realistic, and it seems as though the tiger is actually in the room.",No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2001082525, Size: 512x512, Model hash: 4199bcdd14, Model: revAnimated_v122EOL, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00049-305025041.png,"cinematic film still Book Cover Design: Human Silhouette and Data Waves: Show a simplified silhouette of a person with waves of data flowing through or around them, illustrating the data-driven nature of health research. Add cancer. | Lighting: Soft light | Color: Red theme | Effects: Light leak effects | Camera: Medium format camera shot | Title Style: Bold | Subtitle Style: Script | Frame: Small frame included | Cancer Types: Skin, Tumor, Brain, Breast | AI Elements: Artificial Intelligence, Neural Networks, Models. . shallow depth of field, vignette, highly detailed, high budget, bokeh, cinemascope, moody, epic, gorgeous, film grain, grainy","anime, cartoon, graphic, text, painting, crayon, graphite, abstract, glitch, deformed, mutated, ugly, disfigured, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 305025041, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00050-1633519264.png,"professional 3d model Book Cover Design: A book cover for a Python Programming Guide, studio lighting, green theme, bokeh effects, DSLR shot | Title Style: vintage | Subtitle Style: script . octane render, highly detailed, volumetric, dramatic lighting","ugly, deformed, noisy, low poly, blurry, painting, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 1633519264, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: 3D Model, Version: v1.6.0"
00050-2001082526.png,"cinematic film still create image for professional 3d model The image is a 3D rendering of a a beautiful monky  breaking through a wall. The tiger is in mid-air, with its claws outstretched. The background is a living room, with a couch, coffee table, and television. A woman is sitting on the couch, watching the tiger in shock. The image is very realistic, and it seems as though the tiger is actually in the room.",No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2001082526, Size: 512x512, Model hash: 4199bcdd14, Model: revAnimated_v122EOL, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00050-3915152649.png,"Paper quilling art of ""Full body, walking pose, 2girl , (barbarian:1.2)(two female:1.3) wearing multiple stitched layer (leather armor), (white silk cloak), (fabric with intricate pattern:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long dark hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (By Michelangelo)""",No negative prompt,1.5,768,512,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 3915152649, Size: 768x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Papercut Collage, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00051-2001082527.png,"cinematic film still create image for professional 3d model The image is a 3D rendering of a a beautiful monky  breaking through a wall. The tiger is in mid-air, with its claws outstretched. The background is a living room, with a couch, coffee table, and television. A woman is sitting on the couch, watching the tiger in shock. The image is very realistic, and it seems as though the tiger is actually in the room.",No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2001082527, Size: 512x512, Model hash: 4199bcdd14, Model: revAnimated_v122EOL, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00051-3915152650.png,"Paper quilling art of ""Full body, walking pose, 2girl , (barbarian:1.2)(two female:1.3) wearing multiple stitched layer (leather armor), (white silk cloak), (fabric with intricate pattern:1.2), (insanely detailed, bloom:1.5), (highest quality, Alessandro Casagrande, Greg Rutkowski, Sally Mann, concept art, 4k), (analog:1.2), (high sharpness), (detailed pupils:1.1), (painting:1.1), (digital painting:1.1), detailed face and eyes, Masterpiece, best quality, (highly detailed photo:1.1), 8k, photorealistic, (black long dark hair, ecstatic:1.1), (young woman:1.1), sharp, (perfect body:1.1), realistic, real shadow, 3d, (By Michelangelo)""",No negative prompt,1.5,768,512,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 6, Seed: 3915152650, Size: 768x512, Model hash: 15012c538f, Model: realisticVisionV51_v51VAE, Style Selector Enabled: True, Style Selector Randomize: True, Style Selector Style: Analog Film, ADetailer model: face_yolov8n.pt, ADetailer confidence: 0.3, ADetailer dilate/erode: 4, ADetailer mask blur: 4, ADetailer denoising strength: 0.4, ADetailer inpaint only masked: True, ADetailer inpaint padding: 32, ADetailer version: 23.9.3, ControlNet 0: ""Module: openpose_full, Model: control_v11p_sd15_openpose_fp16 [73c2b67d], Weight: 1, Resize Mode: Crop and Resize, Low Vram: False, Processor Res: 512, Guidance Start: 0, Guidance End: 1, Pixel Perfect: True, Control Mode: Balanced"", TI hashes: ""easynegative: c74b4e810b03"", Version: v1.6.0"
00051-4228877159.png,"professional 3d model Book Cover Design: A book cover for an HTML & CSS Coding Manual, natural light, orange theme, glow effects, mirrorless camera shot | Title Style: minimalist | Subtitle Style: uppercase . octane render, highly detailed, volumetric, dramatic lighting","ugly, deformed, noisy, low poly, blurry, painting, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 4228877159, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: 3D Model, Version: v1.6.0"
00052-2001082524.png,"cinematic film still create image for professional 3d model The image is a 3D rendering of a a beautiful monky  breaking through a wall. The tiger is in mid-air, with its claws outstretched. The background is a living room, with a couch, coffee table, and television. A woman is sitting on the couch, watching the tiger in shock. The image is very realistic, and it seems as though the tiger is actually in the room.",No negative prompt,1.0,512,512,"Steps: 25, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2001082524, Size: 512x512, Model hash: ad1a10552b, Model: rundiffusionFX_v10, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: Cinematic, Version: v1.6.0"
00052-2104019987.png,"professional 3d model Book Cover Design: A book cover for a JavaScript Development Book, neon lighting, blue theme, volumetric effects, film camera shot | Title Style: modern | Subtitle Style: sans-serif . octane render, highly detailed, volumetric, dramatic lighting","ugly, deformed, noisy, low poly, blurry, painting, (worst quality:2.00), (low quality:2.00), (normal quality:2.00), low-res,text,watermark",0.75,768,1024,"Steps: 30, Sampler: DPM++ 2M Karras, CFG scale: 7, Seed: 2104019987, Size: 768x1024, Model hash: 31e35c80fc, Model: sd_xl_base_1.0, Style Selector Enabled: True, Style Selector Randomize: False, Style Selector Style: 3D Model, Version: v1.6.0"
